RegionID,SizeRank,RegionName,RegionType,StateName,Jan-96,Feb-96,Mar-96,Apr-96,May-96,Jun-96,Jul-96,Aug-96,Sep-96,Oct-96,Nov-96,Dec-96,Jan-97,Feb-97,Mar-97,Apr-97,May-97,Jun-97,Jul-97,Aug-97,Sep-97,Oct-97,Nov-97,Dec-97,Jan-98,Feb-98,Mar-98,Apr-98,May-98,Jun-98,Jul-98,Aug-98,Sep-98,Oct-98,Nov-98,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20
394813,189,"Macon-Bibb County, GA",Msa,GA,63641,63711,63782,63937,64068,64178,64281,64398,64530,64667,64824,65041,65311,65621,65939,66205,66481,66732,67019,67273,67557,67816,68119,68340,68526,68573,68593,68629,68789,69062,69359,69707,70021,70375,70649,70909,71122,71417,71728,72112,72400,72738,72984,73215,73356,73507,73590,73753,73924,74312,74640,75019,75254,75455,75670,75984,76429,76865,77459,78031,78680,78979,79328,79570,79986,80338,80720,81034,81251,81376,81441,81443,81511,81700,81958,82135,82301,82446,82559,82496,82483,82618,82860,83175,83418,83679,83833,84026,84142,84265,84480,84930,85402,85707,85826,85899,86041,86204,86416,86627,86922,87274,87540,87715,87818,88090,88438,88833,89004,89130,89276,89567,89874,90196,90546,90912,91302,91646,91982,92323,92677,93046,93333,93633,93895,94100,94238,94420,94646,94905,95151,95326,95522,95742,96029,96257,96269,96290,96379,96562,96779,96872,96895,96777,96599,96237,95815,95418,95145,94842,94444,93958,93355,92755,92194,91776,91580,91450,91240,90697,90403,90042,89709,89014,88339,87693,87104,86553,85978,85466,85089,84919,84545,84140,83670,83371,83008,82620,82106,81624,81060,80558,79931,79266,78631,78116,77730,77402,77055,76715,76463,76190,75924,75628,75470,75402,75338,75283,75236,75275,75494,75762,76073,76319,76602,76886,77170,77474,77806,78151,78515,78897,79260,79632,79977,80416,80876,81369,81801,82178,82547,82941,83290,83625,83939,84325,84769,85246,85725,86110,86397,86625,86804,86952,87081,87151,87224,87358,87453,87439,87234,87144,87266,87607,88092,88605,89111,89613,89981,90120,90219,90388,90854,91360,91810,92148,92283,92438,92726,93196,93911,94681,95538,96368,97089,97646,98185,98763,99527,100167,100667,100983,101207,101424,101779,102162,102779,103315,103870,104134,104449,105033,105739,106614,107184,107862,107875,107970,107809,108089,108365,108914,109433,109878,110344,110806,111584,112369,113684,115035
394454,190,"Champaign-Urbana, IL",Msa,IL,,,,,,,,,83306,82702,82554,82017,81736,81487,81556,81799,82327,82892,83497,84203,84876,86139,86985,87805,88455,89347,90079,90569,90814,91175,91761,92170,92688,92755,92972,93784,94552,95223,95522,96121,96483,96823,96870,97213,97592,98067,98783,98972,99288,99256,99478,99501,99933,100344,100887,101409,101931,102520,103025,103336,103633,104055,104729,105363,106011,106257,106503,106337,106471,106546,106852,107449,108485,109733,110728,111369,111636,111999,112359,112926,113433,113872,114336,114655,114082,113038,112185,112363,112930,113822,114754,116099,117208,118360,118913,119412,120146,121397,122617,123444,124325,125448,126668,127321,127768,128152,128926,129725,130669,131611,132506,133279,133718,133542,133098,132857,133236,133863,134545,135245,135857,136343,136780,137176,137506,138012,138634,139382,139694,139738,139656,139720,139993,140259,140394,140554,140735,140776,140806,140748,141060,141320,141543,141408,141151,140799,140600,140209,139836,139626,139146,138605,137669,137083,136592,136351,136130,135822,135422,134998,134754,134501,134544,134620,134793,134703,134609,134509,134516,134525,134628,134811,134983,135130,135311,135294,135527,135458,135377,134869,134377,134065,133815,133527,133001,132398,131843,131555,131032,130899,130659,130836,130744,130652,130343,130076,129945,129985,129823,129556,129016,128662,128407,128318,128297,128229,128478,128817,128980,129020,129112,129332,129977,130265,130610,130615,130725,130512,130100,129639,129883,130244,130743,130817,130747,130768,130894,131017,131212,131960,132740,133474,133560,133633,133596,133918,134483,134991,135296,135420,135379,135282,135500,135879,136203,136395,136533,136934,137145,137749,138206,139383,140580,141283,140760,140027,139419,139378,139463,139308,139251,138439,138277,137234,136470,135627,136310,137402,138979,139586,140055,140300,140212,140839,140669,141167,141304,142387,143127,143076,142550,142473,142693,142466,142470,142362,143059,143614,144328,144519,144413,144807,145356,145982,146470,147497,148528,149479,150120,150770
395171,191,"Tuscaloosa, AL",Msa,AL,91581,91792,92007,92333,92559,92810,93253,93872,94498,95202,95929,96640,97206,97710,98247,98853,99609,100271,100736,101004,101236,101269,101313,101451,102002,102490,102845,103192,103483,103870,104086,104211,104369,104625,104853,105026,104920,104960,105006,105206,105552,105909,106347,106778,107266,107982,108649,109214,109580,109924,110383,110748,111034,111276,111684,112233,112708,112751,112896,113113,113839,114530,115314,115951,116396,116682,116782,116873,116988,117336,117616,117903,117955,118031,117955,118067,118417,118859,119300,119607,120043,120490,120856,121220,121509,121913,122238,122541,122821,123238,123792,124389,124882,125203,125564,125811,126173,126483,126893,127171,127346,127544,127897,128398,128882,129571,130413,131324,132116,132718,133635,134739,135903,136682,137021,137177,137442,137807,138127,138601,139194,140001,140453,140821,141289,142100,143167,144173,144983,145614,146230,146855,147334,147736,148130,148551,148872,148999,149166,149569,150016,150284,150427,150388,150302,150059,149826,149634,149386,149428,149170,148746,148005,147412,146957,146638,146469,146253,145997,145733,145563,145160,144909,144581,144707,144598,144381,143852,143483,143152,142862,142084,141374,140714,140480,140113,139663,139358,139031,138756,138156,137776,137362,136946,136579,136189,135754,135297,134922,134919,134998,135052,135156,135345,135657,136741,137453,138381,138474,138871,138938,138712,138277,138491,138748,139150,139340,139089,138551,137533,137190,137086,137457,137933,138826,139058,139093,138928,139355,140112,141253,142393,143424,144222,144870,145312,145386,145288,145734,145671,145236,144559,144497,145137,145500,145763,145858,145761,146005,146601,147275,147976,148217,148181,147550,146666,145847,145013,144208,144102,143746,143435,142531,142516,142875,143706,144642,145405,146526,147679,148820,149572,150539,151655,152911,153392,154080,154727,155273,155994,156430,157018,157689,158308,158614,158844,159359,160517,161427,162142,162831,163047,163477,163942,164767,165444,166009,166335,166601,166770,167023,167396,167898,168800,169672,170500,171076,171928,173073,174507
394483,192,"College Station, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120990,121258,121800,122850,124169,125300,126161,126691,127089,127470,127828,128185,128544,129077,129463,129635,129792,129985,130534,130962,131538,131992,132396,132719,132974,133454,133888,134398,134007,133866,133575,134140,134506,134983,135374,135773,136042,136008,135828,135700,135869,135994,136207,136364,136754,137034,137376,137531,137827,137929,138106,138018,138075,138141,138162,137965,137816,137900,137980,138097,138202,138512,138972,139614,140267,140745,141223,141473,141451,141266,141206,141207,141142,141006,140756,140441,140298,140308,140220,139873,139680,139354,139202,138983,138971,139000,139145,139409,139528,139555,139718,140431,141060,141734,141820,142214,142568,143323,143851,144267,144509,144894,145371,145666,146002,146458,147330,148074,148691,149048,149670,150467,151464,152451,153294,154410,155550,156831,157890,158837,159821,160797,161801,162780,163754,164831,165947,166847,167657,168434,169337,170352,171310,172387,173378,174425,175526,176685,177784,178872,180031,181001,182045,182984,184274,185411,186564,187460,188331,188895,189772,190657,191674,192585,193496,194543,195407,196312,197147,198056,198774,199489,199954,200355,200599,201146,202032,203000,203757,204119,204568,205050,205558,205953,206264,206790,207388,207841,207711,207770,208121,209069,209768,210519,211411,212526,213839,215105,216466,217938,219831,221655
395103,193,"Sioux Falls, SD",Msa,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126587,126497,126730,127200,128002,128719,129158,129537,129687,129996,130262,130799,131470,132443,133204,133766,133915,134245,134921,135673,136794,137811,138929,139613,140097,140572,141320,142156,143033,143794,144667,145615,146484,147185,147767,148541,149343,150172,150525,150805,150963,151366,151810,152184,152637,153048,153634,153923,154190,154220,154599,155054,155631,156020,156376,156806,157180,157605,157865,158222,158531,158942,159384,159811,160234,160569,160806,160970,161111,161263,161396,161609,161869,162205,162422,162417,162302,162033,161792,161396,161016,160553,160131,159639,159248,158831,158514,158546,158752,159006,159079,159267,159475,159527,159410,159291,159103,158908,158610,158248,157825,157455,157235,156921,156579,156700,156942,157241,157293,157478,157698,157810,157783,157866,157967,158234,158538,158483,158558,158683,159173,159606,159976,160407,160991,161624,162292,162850,163363,163970,164514,165044,165517,165901,166401,166937,167333,167617,167728,167997,168415,168907,169365,169685,170355,171134,171952,172341,172982,173743,174550,175136,175606,176387,177313,178390,178589,178845,179015,180037,180968,181872,183189,184655,186045,186738,187346,188044,189323,190490,191795,192776,193853,194910,195684,196495,197368,198589,199667,200717,201661,202543,203348,203989,204627,205197,205937,206787,208050,209409,210886,212075,213234,214359,215400,216299,217018,217607,218077,218551,219378,220200,220862,221273,221634,222010,222176,222675,223479,224603,225707,226789,227440,228064,228865,230100,231480,232973,234772,236516
394455,194,"Charleston, WV",Msa,WV,68336,68362,68410,68512,68616,68737,68832,68912,68964,69062,69278,69534,69634,69702,69773,70075,70316,70567,70767,71109,71528,72032,72533,73043,73876,74628,75385,75611,75885,76051,76364,76664,76946,77090,76824,76377,75692,75350,74967,74869,74997,75289,75651,75536,75373,74946,74847,74966,75303,75582,75836,76114,76066,76032,75921,76159,76320,76720,77398,78092,78746,78935,79182,79356,79796,80161,80356,80517,80642,80832,80681,80506,80306,80301,80292,80164,79985,79839,79955,80169,80546,80917,81177,81233,81140,81324,81470,82068,82666,83133,83404,83539,83810,83876,84128,84625,85182,85577,85932,85905,85741,85803,86002,86340,86402,86791,87043,87221,87431,87803,88234,88711,89270,89733,90207,90419,90700,90662,90835,91015,91354,91489,91624,91701,91847,91899,91935,92275,92739,93477,93986,94363,94331,94362,94468,94848,95177,95580,95903,96056,96262,96375,96559,96801,97220,97735,98136,98428,98743,98984,99238,99413,99480,99406,99465,99483,99687,99490,99412,99214,99063,98970,98823,98811,98771,98778,98687,98613,98529,98721,98602,98460,98219,98186,98100,97963,97753,97659,97568,97634,97543,97465,97578,97783,97928,97788,97624,97583,97444,97409,97121,96790,96482,96260,96148,95885,95677,95400,95362,95135,95127,94753,94817,94791,94900,94964,94945,95057,95049,95276,95505,95677,95767,95962,96073,96255,96446,96491,96427,96275,96380,96406,96243,96260,96169,96245,96057,95935,95541,95375,95443,95789,96031,96471,96969,97514,98008,98436,99070,99670,100408,100737,100950,100864,100961,100775,100802,100652,100715,100618,100425,100274,100241,100536,100768,101030,101105,101132,101079,101138,101030,101018,101050,100868,100379,99916,99652,99521,99204,99027,98592,98182,98098,98125,98254,98411,98872,99204,99180,98868,98557,98300,98157,98065,97834,97819,97604,97653,97555,97626,97716,97966,98322,98575,98862,99079,99278,99258,99350,99279
394334,195,"Appleton, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129225,129086,129356,129481,129756,129935,130384,130921,131339,131443,131393,131387,131596,132124,132420,132799,132994,133187,133366,133562,134068,134762,135601,136319,136812,137209,137490,138326,139270,140603,141249,141703,142370,143778,145522,146964,148216,149394,150465,150917,151170,151193,151648,152187,151599,150329,148619,148191,148026,148224,148399,148666,148750,148736,148797,148818,149268,149652,150188,150175,150138,149938,149856,149866,150075,150392,150542,150508,150610,150816,150987,150872,150763,150581,150520,150518,150536,150534,150420,150532,150637,150820,151053,151325,151336,151192,150688,150129,149588,149239,149113,148919,148632,148294,147761,147326,146887,146548,146419,146291,146190,145863,145578,145294,145031,145076,145193,145438,145381,145245,144891,144573,144127,143573,142876,142260,141771,140671,139637,138475,137807,137220,136523,135980,135330,134797,134192,133656,133069,132633,132408,132166,132281,132299,133065,133329,133952,134392,135068,135404,136029,136974,137563,138055,137959,138242,138331,139087,139499,140135,140393,140853,140596,139924,139602,139714,140389,140971,141082,140952,141112,141398,141949,142349,143500,144946,146465,147368,147711,147580,147464,147274,146975,146757,146621,147188,147406,147696,147381,147625,148257,149031,150141,151240,152764,154271,155632,156048,156401,156816,157823,158858,159685,161297,162734,164056,164195,163906,164023,165154,166743,168444,169984,171113,172206,172647,173074,173586,175028,176777,178091,178683,179097,179292,179933,181146,182305,183567,184311,185259,185584,186306,186940,188109,189129,190634,191594,192354,193273,194336,195920,197396,199204,200698,202477,204090
394464,196,"Chico, CA",Msa,CA,,,,,,,,,,,,,106505,106972,107532,108296,109356,110329,111648,112629,113491,114138,114739,115345,115966,116572,117034,117771,118215,118737,118872,119278,119764,120408,120868,121201,121343,121788,122345,123197,123597,124037,124508,125196,125837,126463,127713,129245,130900,131930,132840,133656,134799,135854,136124,136689,137688,139357,140392,141090,142089,143611,145197,146675,148250,149863,151855,153684,155510,156908,158480,160101,161885,163506,165380,166997,168570,169902,171858,173845,175957,178171,180766,183641,186370,189446,192234,195651,198602,202702,205874,210201,213555,217366,220345,223978,227914,231393,234220,236521,239925,243522,247394,249860,252478,255635,259725,263642,266554,270106,274729,280386,285427,289873,295282,300192,305286,308788,312597,313773,314807,314841,317107,318618,320036,319212,317140,315558,314341,312464,309150,308804,309554,309973,306866,304001,302421,301896,300706,300212,300059,300645,300017,296629,292750,289296,287141,283556,278720,274128,270949,267181,262408,257484,252966,249421,246547,244940,242732,240321,236683,233430,230460,227799,226443,224719,224497,224129,223311,220418,218237,217682,219012,219607,218986,217273,214863,213574,212287,210769,208784,208034,206996,205135,201994,199647,197489,195679,193996,191931,190201,189643,189236,188853,188160,187423,187629,187764,189726,191982,193953,195756,196960,198333,200057,201999,204601,208254,212007,215752,217970,220211,223077,225486,227667,228186,228577,229402,230414,231152,231133,231390,231729,232161,231814,231873,233017,234887,236936,237231,237466,237447,238018,238069,238102,238437,239439,240895,241381,242379,243654,246134,248281,250258,251930,253795,254984,256995,259125,261664,263784,265068,265549,265490,265255,265092,265315,266810,270324,273088,275311,276821,279191,281221,283108,284882,287891,291402,295084,296698,295851,294533,294091,294716,295309,298920,305670,314461,320427,324564,327820,332140,335213,337007,337370,338045,339684,339651,337497,333231,330707,329671,329391,329251,330963,334092,338074,341638,344609,347736
394459,197,"Charlottesville, VA",Msa,VA,124542,124645,124754,124957,125050,125072,125019,125055,125202,125467,125803,126174,126112,126018,125945,126343,126866,127405,128022,128647,129232,129819,130375,130965,132156,133334,134426,134904,135569,136474,137615,138652,139587,140293,141041,141744,142660,143677,144845,145912,146844,147784,148502,149248,150114,151184,152090,153059,153836,154808,155653,156755,157807,158763,159864,161062,162264,163374,164734,166134,167498,168524,169637,170784,172083,173352,174501,175599,176635,177792,179048,180367,181686,183203,184776,186417,187780,189189,190689,191754,192742,193530,194901,196162,197475,198449,199519,200626,202307,203969,205783,208122,210859,213916,215893,217934,219923,222973,226258,229582,232485,235948,239490,243563,247218,250937,254702,258798,262947,266595,269816,273270,276821,279699,282326,283889,285685,286858,288871,290509,292006,293049,293982,294720,295550,296631,297540,298350,298835,299658,299912,300185,300297,300600,300814,300893,300103,299143,298283,298506,298613,298535,297502,296313,294917,293690,292345,290590,289880,288470,287035,284650,283147,281272,280357,279322,278865,277224,275587,273897,271798,270227,268610,267378,265374,263968,262830,261905,260649,260455,260321,260810,260891,261072,260824,259944,258669,257968,257464,256875,256125,255010,253739,252226,250487,249710,249021,249462,250811,251169,250554,249879,249149,248761,248857,248946,250239,250086,250866,250691,250326,250139,250581,251034,251974,252643,253401,253937,253943,254186,254073,254488,255052,255571,256041,256523,257037,257614,258028,258673,259232,260134,260874,261281,261248,261413,261483,261818,261923,262274,262318,262600,263051,263587,263968,264440,264918,265445,266054,266618,266950,267119,267555,267847,267961,268100,268642,269472,270481,271407,272297,272919,273896,274880,276176,277423,278756,279843,280529,281168,281879,282830,283946,285428,286949,288313,289200,289878,290533,291043,291831,292424,293070,293550,294363,295098,295711,296436,297412,298697,299768,300955,302209,303647,305129,306176,306057,305762,305576,305964,306274,306540,307092,307821,308569,309408,310308,311726,314006,316583
394468,198,"Claremont, NH",Msa,NH,82495,82185,81978,81604,81550,81579,81675,81720,81776,81782,81780,81939,82492,83144,83695,83985,83996,84059,83977,84001,84045,84365,84694,84989,84500,84249,84158,84742,85259,85629,86337,87119,88025,88694,89418,89925,90868,91673,92600,93153,93689,94383,94813,95272,95640,96120,96943,97851,99036,99887,100791,101536,102485,103434,104463,105482,106412,107474,108227,109129,109727,110659,111458,112501,113475,114454,115370,116055,116836,117555,118664,119772,120898,122084,123269,124564,125570,126619,127710,128928,130051,131089,132170,133340,134096,134566,135087,135896,137100,138171,139444,141170,143270,145604,147110,148471,150954,154107,157285,159503,161601,163950,166123,167780,169295,170664,172764,174847,176549,177993,179406,181324,183208,184622,185859,186763,187859,189041,190295,191476,192174,192537,192798,192954,193279,194311,195768,197437,198276,198757,198782,198798,198729,198925,199210,199875,200355,200545,200252,200094,200041,200201,200399,200625,200869,200596,200268,199626,199034,198163,197373,196523,195929,195143,194291,193301,192600,191995,191211,190094,188721,187421,186170,185107,184097,183297,182719,182405,181985,181761,181585,181641,181512,181245,181096,180968,180924,180659,180347,179843,179246,178605,178026,177563,177445,177530,177481,177221,176864,176717,176577,176439,176433,176447,176447,176387,176421,176514,176645,176843,177068,177317,177489,177706,177803,177952,178166,178494,178753,178980,179133,179424,179720,180201,180706,181295,181792,182283,182725,183184,183421,183754,184380,185087,185803,186043,186364,186643,187287,187802,188285,188514,188977,189399,189703,189893,190099,190551,190739,190870,190846,191166,191539,192170,192871,193419,193867,194179,194605,195011,195903,196908,198003,198671,199272,199726,200258,200935,201797,202545,203104,203583,204026,204503,204936,205700,206821,208037,208872,209573,209879,210420,211014,211926,212593,213229,213781,214511,215058,215943,217034,218368,219456,220383,221250,221747,221911,222127,222888,223862,224660,225313,226150,227023,228428,230051,231914,234128,236937,239947
